"id","image_id","response","create_dt","session_id"
3307,52,0,"2021-10-04 23:54:17",f5dbe5ca-1f9a-439b-b31e-3fbd5f460ee2
3308,125,-1,"2021-10-05 00:05:57","8c3cd25e-ca6c-45a0-8f97-cbe823899e2c"
3309,354,0,"2021-10-05 00:18:04",e44c16e2-ee72-4b6b-9ff5-3a8e5920c489
3310,153,-1,"2021-10-05 00:31:48","15de022a-30cc-4e44-8107-b7219d5bfa8d"
3311,138,-1,"2021-10-05 00:47:00","91a82fc3-3113-4af8-8f90-7d7d599823d3"
3312,158,0,"2021-10-05 01:04:15",fa910eb0-6fc4-426a-82fe-38c7ce0295cb
3313,337,0,"2021-10-05 01:20:02","15b8482e-04e1-4887-be8a-1612d877acb5"
3314,55,-1,"2021-10-05 01:34:03","58ea504a-2866-4cfd-892b-bc994a69f5cd"
3315,333,0,"2021-10-05 01:49:32",fa114f0f-e29c-4f64-bb41-ddd51762399a
3316,108,-1,"2021-10-05 02:05:18","910a4159-493b-4b98-b241-eb8437e20491"
3317,143,-1,"2021-10-05 02:21:05","003d95cc-661f-4cea-90c9-9547211cc40b"
3318,326,1,"2021-10-05 02:36:48","0000ba96-7c7f-44e2-9c97-202d425ecc76"
3319,120,1,"2021-10-05 02:52:28","046ffec4-0630-4450-b3d1-7024f6e89b62"
3320,154,-1,"2021-10-05 03:08:09","25dbf9da-3bcc-4848-b5ce-2b79b1be3a5d"
3321,121,-1,"2021-10-05 03:23:51",ed4d8275-478c-4624-b0f4-71137585739e
3322,41,0,"2021-10-05 03:39:38","1e977863-cdd0-4ce6-97ca-118e14afcce1"
3323,118,0,"2021-10-05 03:55:12","2978d223-b272-4bea-bbc9-41a118a1a99e"
3324,382,0,"2021-10-05 04:10:28",f31749d6-cc0a-4559-8adc-224cfbdd2de0
3325,46,0,"2021-10-05 04:25:48","9ddb55b3-dfe4-48fb-ae0a-64cf1b45e785"
3326,157,1,"2021-10-05 04:41:08","845a3bbe-4f0f-439d-9dfb-00b9e37af526"
3327,73,1,"2021-10-05 05:14:12",b504a5f4-90f8-43cd-b9c1-6ec15b03e18a
3328,37,-1,"2021-10-05 05:29:36",fe71cbae-26bc-40b6-8434-9671433decbe
3329,159,1,"2021-10-05 05:45:02","3f0f6ff9-a41e-4773-81d8-8c16b883ddba"
3330,326,0,"2021-10-05 06:00:32","8abfeb39-c581-4054-b919-e2c19015aaa8"
3331,81,0,"2021-10-05 06:16:19",c2a806bc-a6fd-4571-8680-856d859718a0
3332,352,0,"2021-10-05 06:32:08","053d3e03-b071-4489-ad5d-61afcc4afe43"
3333,164,-1,"2021-10-05 06:47:59","23fca879-c708-452e-b1cb-f1c7498de95d"
3334,24,-1,"2021-10-05 07:03:55",e8a680a7-7f9d-4574-87d6-47e8ab493ad8
3335,140,-1,"2021-10-05 07:16:42",ea6235f6-0144-4d1b-b199-5de3b602a65b
3336,376,-1,"2021-10-05 07:28:55",f0515b5e-21f1-46c4-b5a7-7e78af96afaf
3337,136,1,"2021-10-05 07:51:22","6634fd62-2b3e-42bd-98e8-1cb21fb0c71b"
3338,64,1,"2021-10-05 08:04:52",bcf576c5-463a-401c-9bd3-52e717dcb9f4
3339,324,-1,"2021-10-05 08:18:25",a1a1282b-3f39-44d5-9902-dc1cd76af58e
3340,134,1,"2021-10-05 08:32:02",a2f7bb5e-e941-4ab8-aa89-3c1dca6b4a5b
3341,334,0,"2021-10-05 08:45:32","32ff5e9f-a72f-46d5-b99e-a1b4c5efa77b"
3342,28,1,"2021-10-05 08:59:00",ab9969e4-92fc-4ca8-84d4-abbdb2a6a8b1
3343,54,1,"2021-10-05 09:58:39","9646f110-15d8-4c08-bc95-33d4f38017ec"
3344,144,-1,"2021-10-05 10:42:27",bc18ded0-7542-4685-80dc-3661506c6111
3345,26,1,"2021-10-05 11:05:26","22dd542f-df76-4327-bfc6-e0d2b8fa9583"
3346,60,-1,"2021-10-05 11:18:56","9bb2b986-7955-4492-9a6e-7fd1954c7996"
3347,158,-1,"2021-10-05 11:32:41","4e20c5e9-a6ae-456a-8c87-dc87e76d6b0f"
3348,48,1,"2021-10-05 11:46:32","988321fd-4ccb-473e-97ad-aabbdbfe5c4f"
3349,138,0,"2021-10-05 12:00:12",c579426c-8ebc-4d14-a2e6-b7b86f9de02c
3350,385,-1,"2021-10-05 12:14:02","684e142d-e1dc-4522-b0fa-bbdb526b9ea3"
3351,67,1,"2021-10-05 12:27:52","0bc043e0-0fe0-4ab3-9c94-923a71d763fb"
3352,57,0,"2021-10-05 12:41:43",c798dc8d-9486-47ec-9cf9-9a996306da10
3353,107,0,"2021-10-05 12:55:27","75664ac8-bee6-495d-ac57-7cff27e62e2e"
3354,153,0,"2021-10-05 13:09:20","61b7b60e-41ff-49f0-8e84-d704f52a7835"
3355,113,-1,"2021-10-05 13:23:03","8ffad171-0be1-4fdf-a9fb-fbb3246db852"
3356,162,0,"2021-10-05 13:36:47",cd9362fb-36b0-45c1-8d05-0f4da18fd23d
3357,334,1,"2021-10-05 13:50:24","5b651731-645b-4cc7-a271-97d944e1694c"
3358,132,0,"2021-10-05 14:03:58",d2befbe6-7e0a-4354-b663-2e753b96260c
3359,94,-1,"2021-10-05 14:17:30","755751aa-1a70-4a97-b637-3868eb9653fd"
3360,27,1,"2021-10-05 14:31:01","980a29c2-d10e-4712-b3a8-07c91970b7f6"
3361,308,0,"2021-10-05 14:49:03",aca7802b-fd0f-4980-87a9-b3d82d655b2c
3362,103,0,"2021-10-05 15:16:50",d9a46eb7-be65-46ac-8bed-30430bb5e91d
3363,129,1,"2021-10-05 15:30:54","57f52639-272d-490b-bbca-e44d56edae70"
3364,109,1,"2021-10-05 15:44:38",f6e637fe-2453-4d02-a04b-e78539f21368
3365,327,0,"2021-10-05 15:58:13",b500579d-2e70-43f7-bdd7-f1d75278fc72
3366,80,0,"2021-10-05 16:11:39",baad4b2f-e116-4292-bf62-a241403792e5
3367,370,1,"2021-10-05 16:25:06",df13aaee-c8dc-440b-a162-98166713bd8d
3368,166,-1,"2021-10-05 16:38:38",bb901eb6-9d2e-49b3-84c2-b890ca8a3ae2
3369,135,0,"2021-10-05 16:52:18",e975f2fd-eac8-4370-9e8c-b0564f7a77ef
3370,377,0,"2021-10-05 17:06:03","290a9133-494a-43de-95e6-5e2375ddd361"
3371,102,0,"2021-10-05 17:20:27",f2663ab1-766a-4d16-a6c7-567f213f5c97
3372,355,0,"2021-10-05 17:35:51","28ce10ee-c7f7-4d72-87b2-65feb6b9c8f1"
3373,364,1,"2021-10-05 17:51:36","7b08528a-76fc-4919-9281-6f8242765601"
3374,42,0,"2021-10-05 18:07:19","01b65744-8580-41e7-9ef8-3296d41058b3"
3375,135,-1,"2021-10-05 18:22:47",fa81b307-e64d-4bba-9e86-4bf8a695590a
3376,113,1,"2021-10-05 18:38:22",e393a160-7041-4a47-8e75-9e6163da8ed6
3377,99,0,"2021-10-05 18:54:06","08da8379-2acf-43f6-bd8b-5cec82a434af"
3378,359,-1,"2021-10-05 19:10:04","2c2e864e-7492-4e2b-8be8-0d8bea199c02"
3379,44,0,"2021-10-05 19:25:46",e1ae742f-d93e-4437-9453-8caa88423b36
3380,99,1,"2021-10-05 19:41:30","3afbda23-52d5-42e6-9b55-c430d0e0ee1d"
3381,137,-1,"2021-10-05 19:57:16",afa91a30-f76f-4fe6-8712-e21e2c4e8118
3382,40,1,"2021-10-05 20:20:51",dcb19328-2868-4a50-b171-dac47ad759ef
3383,58,1,"2021-10-05 20:36:07",e087a1a5-2f7c-4d97-bb32-582d92cd379f
3384,20,1,"2021-10-05 20:51:21",aa096037-46ff-4ffc-a403-fe2c35572dd0
3385,100,0,"2021-10-05 21:07:19",e1a88102-0b23-4737-82b1-db66510463b8
3386,137,0,"2021-10-05 21:24:36","421416b4-4b9f-4a66-80a0-7cafc010933d"
3387,107,-1,"2021-10-05 21:42:00","0f54055a-314a-4435-bdc8-6c52bdbb2d23"
3388,301,1,"2021-10-05 21:59:38","4dffffcc-e37c-4235-b7c3-d884bd6aab34"
3389,45,1,"2021-10-05 22:17:16","7ed3a7fd-ee56-4737-8603-3eec6ced357f"
3390,21,-1,"2021-10-05 22:34:41",bc4e8825-c871-40ed-acb7-2d075e592816
3391,303,1,"2021-10-05 22:52:11","0f0cc0ba-4ac9-4b03-b3da-8d437660dc1f"
3392,356,0,"2021-10-05 23:08:42",b09dd138-088a-425b-8e82-819125baef97
3393,109,0,"2021-10-05 23:23:02","5385dff8-915d-4df9-ae69-6f74a3bc94ff"
3394,323,1,"2021-10-05 23:37:01","8e83bd07-f835-46de-a50e-6a74178bdce4"
3395,146,1,"2021-10-05 23:50:46",b54bdbe9-caea-4e87-ac29-1e842c1350a0
3396,130,-1,"2021-10-06 00:04:32",eeaf1b20-4ee7-43d9-b04d-76522a86086b
3397,320,0,"2021-10-06 00:18:24",e9e830dc-6d6c-4c71-9dc9-47589121d9b8
3398,67,0,"2021-10-06 00:32:15","8d37d0c2-fca8-49e5-ab0a-57d31ddffefe"
3399,62,-1,"2021-10-06 00:45:57",f8fc221b-180d-4bb9-8e2b-9c1ecee359d9
3400,150,0,"2021-10-06 00:59:38","8f06bac3-584c-46a3-ba97-d3f16291d636"
3401,76,1,"2021-10-06 01:13:06",e138bd9f-4c4d-4c72-81d6-2893cb51e7bb
3402,69,0,"2021-10-06 01:26:42","336dbd57-0a05-45ee-b3a2-df957edb0758"
3403,374,1,"2021-10-06 01:40:14",d620caf2-a702-43b9-8d52-a1b35c91527c
3404,49,0,"2021-10-06 01:53:41",cc7c1ae8-aa73-4c95-b3f6-ef287ca8a0ce
3405,302,1,"2021-10-06 02:07:05","70d783ed-8473-47dc-8269-1df3c4605010"
3406,112,1,"2021-10-06 02:20:31",d86d7c05-f8f7-47f1-a03e-841cc0f74fe4
3407,382,1,"2021-10-06 02:33:58",d1a5c5c3-92c5-4a4f-bfad-b77ffb0e9a76
3408,80,-1,"2021-10-06 02:47:19","57989194-a57b-41cf-a32d-9d4e890e491a"
3409,335,-1,"2021-10-06 03:00:48","508045c2-26b4-4a0e-a477-c8b6b6cef037"
3410,162,1,"2021-10-06 03:14:23","3d9c5981-cb0d-4bc1-ac35-647182823d2b"
3411,136,-1,"2021-10-06 03:27:46","55a133a7-4f6d-4abb-b9da-aa5135518cbe"
3412,143,1,"2021-10-06 03:41:05","671a9558-afd9-48bb-8789-a3059a2ffb62"
3413,322,0,"2021-10-06 03:54:24","121687a9-8c30-4275-8ff4-5048e1c75287"
3414,60,1,"2021-10-06 04:07:37","2fc3f1c7-9abd-401c-98d0-b447c51f4949"
3415,109,-1,"2021-10-06 04:20:54","05a7136b-d03a-42bd-8e8d-11ca0f9e3816"
3416,90,1,"2021-10-06 04:33:58",e14ea6e5-9e7f-4750-a7ef-a15b0cab5198
3417,388,0,"2021-10-06 04:47:01","3cca80ab-1eaf-4f85-8da1-99057202356a"
3418,129,0,"2021-10-06 05:00:02",a582d7ca-54f1-4841-bbac-1755831bd965
3419,30,0,"2021-10-06 05:12:50","217b1153-798d-44e5-ac08-01baaea24d60"
3420,69,-1,"2021-10-06 17:47:55","40c5c3a4-0ee9-42bc-9878-dcfa51064baf"
3421,72,-1,"2021-10-06 17:54:53","06eb7e29-823e-4bdb-b117-275e2a18ec2e"
3422,93,-1,"2021-10-06 18:01:51","9cd46592-f3a2-4ee9-a704-f5f4edc54e1a"
3423,301,-1,"2021-10-06 18:08:44","81595c5a-4b61-4a13-8acc-fef3cf795759"
3424,322,-1,"2021-10-06 18:15:39","58b4b58d-3864-4aa3-8754-5ba3923fba7d"
3425,156,1,"2021-10-06 18:22:40",c36b9bc2-d209-476d-af3e-57320194fd3f
3426,79,1,"2021-10-06 18:29:42","3460026b-def1-45fb-adcf-5b62dd14d62b"
3427,308,-1,"2021-10-06 18:36:35","4a249f0e-966c-40a4-a48c-33c9385dd0b9"
3428,19,0,"2021-10-06 18:43:26",ba4b7d86-8b86-4e51-9e4c-de2068ea17ec
3429,67,-1,"2021-10-06 18:50:31",e7398434-8aa1-42c0-9720-e40fe6360501
3430,358,1,"2021-10-06 18:57:40",ea67ba6b-a1bd-4f2e-895c-3a8bf4d34448
3431,38,0,"2021-10-06 19:04:54",dd5bf7a1-3f48-417d-8299-1aebb5897849
3432,125,0,"2021-10-06 22:22:37","177d0772-2962-4baf-839d-df9e861f5cf6"
3433,40,-1,"2021-10-06 22:35:27",c148a3c7-b343-45b4-88c4-25f3ca73b18c
3434,43,1,"2021-10-06 23:09:23",eb4bc6ba-0433-45bf-abc3-2bcb42086b51
3435,164,1,"2021-10-06 23:19:30",cce19737-6467-4782-b2ac-96265449462b
3436,324,0,"2021-10-06 23:29:36",dd5bdf95-acd5-47b2-b026-9765a48731e1
3437,53,1,"2021-10-06 23:39:52",de24f70f-6f01-4cb8-add7-85a9a83e4914
3438,141,1,"2021-10-06 23:50:06","0bde2b83-9d80-479c-b4cc-11bae7812a2f"
3439,103,-1,"2021-10-07 00:00:20","94cac578-7950-4ff7-b663-e3bc3330dd70"
3440,56,1,"2021-10-07 00:10:35",df1c29e1-32d3-49e0-9303-e721a1dfe4bd
3441,366,0,"2021-10-07 00:21:05","459a04fe-3730-49d1-b8f3-1a198897b090"
3442,86,-1,"2021-10-07 00:31:20","79913cbb-a910-4252-94fc-fb693069a9f8"
3443,66,1,"2021-10-07 00:41:39","283956df-1119-4f29-a882-2bc421ac6a3e"
3444,30,-1,"2021-10-07 00:51:42",fee0f834-90a2-4570-ae1f-2ad6d45d726b
3445,58,0,"2021-10-07 01:01:55",fd811c19-6f2c-4583-b960-d3e689c73b2e
3446,325,-1,"2021-10-07 01:12:21",fe59f8de-9ce9-452a-8f03-e7e2bb426696
3447,148,0,"2021-10-07 01:24:18","83ddc18e-3e31-4b0e-974d-759d9312c2ec"
3448,66,-1,"2021-10-07 01:36:14","2c6a0050-4f43-4a94-bbbb-9ec2ce044f3d"
3449,369,1,"2021-10-07 01:47:57",e50b8910-fc5b-41ca-bff5-d00235d8ed31
3450,72,0,"2021-10-07 01:59:35","84fd842a-c46a-4e33-a7ae-566d2a906a2a"
3451,145,-1,"2021-10-07 02:10:58",aceeecee-0e13-4646-8882-d28ce58cf642
3452,147,0,"2021-10-07 03:27:45",eac2bae3-1eec-40aa-8103-cac4636e4af1
3453,43,0,"2021-10-07 04:22:03",d0b74967-549e-4313-aa4d-f62009a7770d
3454,115,0,"2021-10-07 04:33:07","53006d5a-83c2-49c2-b100-50fcf53fddf7"
3455,38,-1,"2021-10-07 04:44:18",eba0755a-589a-499e-b83f-8ccd01023cff
3456,41,-1,"2021-10-07 04:57:41","88e4aa59-090c-4e83-ad2c-a3c90c9b7b9a"
3457,83,0,"2021-10-07 05:15:41","3db86caf-e5a7-407e-a347-29ba84909433"
3458,62,0,"2021-10-07 05:27:01",e3d707d0-7ab0-48c9-b5ce-8a8e9b2abaec
3459,151,-1,"2021-10-07 05:38:14","1a6b0b5a-ca3b-42d5-965b-ea2365053855"
3460,134,-1,"2021-10-07 05:49:44","7cdf6285-64a6-4577-bcd5-be71411c01cb"
3461,52,1,"2021-10-07 06:01:23",bb0e2423-229d-499a-9c9f-b1ec2eaeaaf1
3462,49,1,"2021-10-07 06:22:21",eb8bcd7a-378f-47f1-8772-afcb6e100c9f
3463,164,0,"2021-10-07 06:34:08","3a2c33da-dcce-4a78-92a9-3d3cf7d59390"
3464,150,-1,"2021-10-07 06:45:52","56134afc-928f-4f19-858e-5177328cd5e8"
3465,387,1,"2021-10-07 06:57:42","5b11f4ce-2008-4bcb-8cc2-c596b80c298a"
3466,149,1,"2021-10-07 07:09:33","36f8ae61-0aa5-472d-8f99-4113b4e934be"
3467,139,0,"2021-10-07 07:21:26","8cb03bf4-85f3-4f79-a14b-4e7f2e6bee81"
3468,376,1,"2021-10-07 07:33:20","4dcd1e5c-dc23-45ca-91a9-ce1764e8d50d"
3469,73,-1,"2021-10-07 10:01:33","059a9146-f51f-4803-b781-7bd5eeea2814"
3470,63,1,"2021-10-07 10:13:16",c217f656-2737-4e71-b5cd-e2fde4021343
3471,327,-1,"2021-10-07 10:45:11","15b2e25e-e6a7-478e-98f6-d46bc47eafc4"
3472,95,-1,"2021-10-07 10:58:19","01813e54-3e1a-451b-845e-7a32292e0a19"
3473,71,0,"2021-10-07 11:11:43","7f8410f1-c2e8-436f-b052-831f765906e0"
3474,66,0,"2021-10-07 11:27:02","19fff55b-6d04-4a61-a612-1971d4f105cd"
3475,28,0,"2021-10-07 11:55:07",b81b9b7e-ccd9-4eb1-8cf9-0560e387c6fa
3476,23,-1,"2021-10-07 12:12:05","8bfc6b84-7196-4f1e-bf63-4ea4b31c0f22"
3477,55,1,"2021-10-07 12:29:00","61058335-7e58-4e5e-909e-9370e0e57295"
3478,370,0,"2021-10-07 12:46:01","13ef8d44-165f-4793-976b-90b8546167f8"
3479,141,0,"2021-10-07 13:02:53",fd3beaae-fb64-4509-9499-439abaa22932
3480,319,1,"2021-10-07 13:20:04","2fd0b74b-1775-4ee9-ae6f-19f108283eb1"
3481,125,1,"2021-10-07 13:37:01","41b6c9ce-3a70-4242-98d5-97c9debe652b"
3482,27,0,"2021-10-07 13:53:52","98d04277-a855-4154-920a-bfc7c6a8cc53"
3483,142,-1,"2021-10-07 14:25:42",dadc74f3-1a29-44e3-884e-b33817c49b93
3484,378,1,"2021-10-07 14:42:00","8002b70b-36f1-4e11-b5e0-1e73088448ec"
3485,151,1,"2021-10-07 14:58:24","9e42809f-0318-4653-a26e-edae2b3d03e0"
3486,388,1,"2021-10-07 15:14:29","8c33cdf0-a433-473b-9d4d-38ec7c147196"
3487,86,0,"2021-10-07 15:30:37","44b5d106-38e6-47c2-8d3f-9ca061fd4692"
3488,303,-1,"2021-10-07 15:46:36","72a0eef0-e4b3-4ec2-8255-e06f161eb97e"
3489,318,1,"2021-10-07 16:02:39",e352bcdf-4dbb-46c8-8c46-a0fbc079c499
3490,19,1,"2021-10-07 16:18:34","8d147d78-8ff7-4cae-9032-7892b19ce8fb"
3491,31,-1,"2021-10-07 16:34:06","0ed27c0d-b840-41a2-802e-446e3674e0de"
3492,377,-1,"2021-10-07 16:49:51",daeb43e8-4273-428a-b975-deb15bfaa9ad
3493,375,-1,"2021-10-07 17:05:45",ec53caa9-8714-441b-bf53-706775942112
3494,368,1,"2021-10-07 17:21:37",d9806788-0505-4cb6-b3e5-31b95d388fb5
3495,372,-1,"2021-10-07 17:37:35","0b9ae703-b6ed-43c6-8412-119a989ad57e"
3496,79,0,"2021-10-07 17:53:24",f43fdf92-5d70-4b7a-b08a-fa4251f4847e
3497,127,1,"2021-10-07 18:09:08","905b9d9b-eca7-43c1-a688-69c41882acfb"
3498,105,-1,"2021-10-07 18:24:35",c20a7c5b-1568-4661-aab8-85c471bc019c
3499,157,0,"2021-10-07 18:40:18","99895e61-cb05-4b7f-a98e-0c29782f7bd4"
3500,81,1,"2021-10-07 18:56:10","49510781-ae6d-4768-a7b9-2847d927301a"
3501,22,-1,"2021-10-07 19:11:58","28e9a8e9-280a-4d04-82d8-43f290041a99"
3502,59,-1,"2021-10-07 19:27:36","69b31077-cf80-4005-bed5-1d6815db7ddc"
3503,142,1,"2021-10-07 19:43:12",c188164c-410b-4a31-95e5-5e1be1b6b9af
3504,44,1,"2021-10-07 19:58:41","84d5c1ee-4259-4463-b40b-0dd60fffe64e"
3505,358,-1,"2021-10-07 20:14:09","46db10d1-9138-4de0-b646-a6bb203fe0b2"
3506,155,0,"2021-10-07 20:29:40","730c1a33-d16a-43bd-9f2a-42957ce6c72a"
3507,24,1,"2021-10-07 20:44:49","149bcc65-c927-44f9-9320-e908fa5899e1"
3508,71,-1,"2021-10-07 20:59:54","2bf12036-6efe-4fdc-b16b-1f87cbf71438"
3509,372,0,"2021-10-07 21:41:31",e981c731-1091-472b-88fc-388dc8a7ba2b
3510,79,-1,"2021-10-07 22:01:32","50701f86-d6b1-44a1-b831-ac18f0eb821a"
3511,128,-1,"2021-10-07 22:20:54","3a49d5f1-6092-4c2b-b3fd-fbe8e38e6cdc"
3512,353,1,"2021-10-07 22:39:54","083b5a71-68f5-4f1b-8e50-9ec52c1940fc"
3513,99,-1,"2021-10-07 22:58:54",dcdda6f5-337c-441b-bef0-ba21cf9d3b8d
3514,136,0,"2021-10-07 23:15:16","7d0c5411-9b61-4186-b812-a8cd8f7fa5bf"
3515,91,0,"2021-10-07 23:30:25","50a63d79-854e-4cbf-8397-61b565c9aadb"
3516,373,-1,"2021-10-07 23:45:23","1d6ae0ab-7411-4f84-aeb3-18b81621fdde"
3517,34,0,"2021-10-07 23:59:58",efdf5f6a-9969-47f3-9fad-b7f9038c1f5c
3518,365,-1,"2021-10-08 00:14:28",f838ccdd-915d-4fc5-8c55-c92f6b81c1c9
3519,427,0,"2021-10-08 00:28:58","4da5e9b7-46ad-4633-85d8-6d5f7796b467"
3520,308,1,"2021-10-08 00:43:03","78ae3ea1-b437-43f4-aca4-eb4ce76e20b3"
3521,385,0,"2021-10-08 00:57:03","61605663-feb9-46a3-81ec-c49107617892"
3522,48,-1,"2021-10-08 01:11:03","392449a4-d1b6-4395-a89c-e38ae3dc60d1"
3523,113,0,"2021-10-08 01:24:44","329eabb9-7b80-48ad-9d6c-833ca0ad35d5"
3524,162,-1,"2021-10-08 01:38:19","24459ee2-9971-4172-9bee-7fca16ddeafe"
3525,384,0,"2021-10-08 01:51:59",bcf99a56-5df8-4ee2-937a-d1cce5703251
3526,19,-1,"2021-10-08 02:05:19","28c6a26f-eeda-4340-95f9-1788e205cc71"
3527,305,0,"2021-10-08 02:18:31",e00d61fe-2a6e-4efc-9ef2-70dc066def14
3528,427,1,"2021-10-08 02:31:51","2f49b6cd-ebc2-49ac-9585-e9522de8da0d"
3529,108,1,"2021-10-08 02:45:03",e4c88ce3-9754-47d9-b8f1-6f8d40dab3b5
3530,383,1,"2021-10-08 02:57:17","14eeca29-cfb1-489d-adc3-4b150d53daf0"
3531,37,1,"2021-10-08 03:08:48","7bce1f7a-a87e-42b2-a76b-2cd58cc0274b"
3532,161,0,"2021-10-08 03:20:15",f3eb37cb-beaa-4403-8182-163e992c56dd
3533,81,-1,"2021-10-08 03:31:40","94e0b589-5913-4dc8-bde1-ed7caa1574b6"
3534,111,-1,"2021-10-08 03:43:02","6bead99f-4d12-48e2-9a79-92ccf3b84c4b"
3535,320,1,"2021-10-08 03:54:26","53ab0d8f-2b1f-4955-9693-6fa293b909f7"
3536,104,1,"2021-10-08 04:05:42",af6269bf-bb04-4556-b732-fe51e90196fc
3537,372,1,"2021-10-08 04:16:51",a7e37cb5-b71a-4f09-8b47-9066658b0b07
3538,300,0,"2021-10-08 04:38:00","24584a4e-a8f4-4b3e-8b00-979b323b6d56"
3539,35,-1,"2021-10-08 04:49:02","91fd8909-826e-419a-9058-f3df0984f3e1"
3540,29,-1,"2021-10-08 05:00:14","250ec189-abe9-4247-b3f2-9789e301e78e"
3541,94,0,"2021-10-08 05:11:15","21e02939-84f6-4600-b24a-8b9df2088ff4"
3542,325,0,"2021-10-08 05:22:16","2b6e74a8-9861-40ed-8ac7-d3704c232ac5"
3543,34,-1,"2021-10-08 05:33:18",f9886434-0a18-4e2c-874a-babde603569d
3544,379,-1,"2021-10-08 05:44:17",a20b5a33-18d9-409d-8c03-9ca2ecc798f4
3545,374,0,"2021-10-08 05:55:18","73e78c17-66ae-444e-86b7-c0acb2fbecc6"
3546,370,-1,"2021-10-08 06:06:22","3d84ccd9-5501-40bd-9481-df4c0fad14aa"
3547,123,0,"2021-10-08 06:17:09","9c9c524c-a363-4fbd-90f6-e63a3bcd6053"
3548,46,-1,"2021-10-08 06:27:57","1ed90e5d-d94e-4ab4-bb91-6ac8e69d64d5"
3549,46,1,"2021-10-08 06:38:37",af8fa606-2414-42d4-86fe-2fa5cf9ea009
3550,333,-1,"2021-10-08 06:59:24","6af010e4-d3d5-4a82-93ff-e0a66fd76f57"
3551,145,1,"2021-10-08 07:09:44","6781a87a-46d6-4b57-ae25-20349a17e6e3"
3552,155,1,"2021-10-08 07:18:47","7918bd82-9c90-4640-a3f9-213346509c0e"
3553,62,1,"2021-10-08 07:27:01","4ef0d1c0-03ba-44c8-9e21-52a7f7f25988"
3554,373,0,"2021-10-08 07:34:47","33665f91-391c-4305-991e-0b3a7c000ac8"
3555,116,0,"2021-10-08 07:42:42","5596e34d-95e1-4bd7-a8dd-71fe881c7e6a"
3556,321,0,"2021-10-08 07:50:21",f2bb8092-7c7d-4fa9-8031-c45c1d919066
3557,159,0,"2021-10-08 07:57:57",fe7a4d18-e5e1-408f-854e-9b6b402b6f47
3558,20,0,"2021-10-08 08:05:27","8275daa9-107b-440b-aa00-57be75da4ea9"
3559,64,0,"2021-10-08 08:12:55","060f7e8d-e642-4f30-b579-e47f9d4fd771"
3560,338,0,"2021-10-08 17:51:26","32114e32-b607-4dc8-b52c-34f7c79511b1"
3561,355,-1,"2021-10-08 17:58:14","8fc78474-50fb-46c5-9b34-84d4fc91d9a2"
3562,131,0,"2021-10-08 18:05:05","49ef1f5e-a4ed-4149-9fcf-4f9296273e4b"
3563,90,-1,"2021-10-08 18:11:56",e7448ae6-6942-4a2f-9284-706af492d770
3564,383,0,"2021-10-08 18:18:56","3bfc1c59-2990-4460-9b25-5e5739d7144b"
3565,32,0,"2021-10-08 18:25:51","84d2ca9f-d606-490b-9d43-e622bd171fff"
3566,373,1,"2021-10-08 18:32:54","2a597bdd-ec58-4960-b10a-0974eaa325ba"
3567,122,1,"2021-10-08 18:40:12","9bd771f0-636c-48c0-b028-47a7ffdf5534"
3568,368,-1,"2021-10-08 18:47:18","89170042-e796-4d17-836e-f2bfa15ad817"
3569,358,0,"2021-10-08 18:54:52","8ba461ff-f5ed-4cbd-bf52-4356a2177b5d"
3570,33,-1,"2021-10-08 19:02:36",c9f51ced-7b00-45be-9442-80aa6b9adf43
3571,106,1,"2021-10-08 19:10:25",d2e0a3f1-8594-46f3-ac81-61880fbf3e0b
3572,108,0,"2021-10-08 19:18:32","6971321e-87be-42ca-9e3f-19983f35ffb0"
3573,102,1,"2021-10-08 19:26:59","1c34c758-0a7c-468d-830f-7b6c0b55abaf"
3574,161,-1,"2021-10-08 19:35:18","5ca96add-4520-47e9-a693-16278fa180a6"
3575,131,-1,"2021-10-08 19:43:55","1ac243cf-761b-4941-a2fa-c9d6095c7358"
3576,92,-1,"2021-10-08 22:25:47",cc5335d4-2f6b-46a5-9fff-3b9e797d9352
3577,56,-1,"2021-10-08 22:42:54","25e8736c-efe2-45e7-88fb-18ab4b05af6d"
3578,389,-1,"2021-10-08 23:08:03","925bd5fe-95c3-48e1-98e3-2d3338e1e211"
3579,353,-1,"2021-10-08 23:22:13",d2bb90d4-bf65-4caa-a390-dbc2394b2c26
3580,33,1,"2021-10-08 23:35:56",dfa1a554-1340-45fd-9706-86522e80b430
3581,42,1,"2021-10-08 23:49:57",e20f6b4a-9586-4923-8cff-a693a7fa81d6
3582,35,0,"2021-10-09 00:04:00","1efffa68-d67d-41f1-adb6-7688322b98c5"
3583,54,-1,"2021-10-09 00:18:05","4b12c0a8-e44d-4946-ba4a-0cce6ea5d2db"
3584,139,1,"2021-10-09 00:32:10","6abd9da8-814b-42e6-9224-8120caf05137"
3585,63,-1,"2021-10-09 00:46:24",ffd29f6b-6f06-440e-aa9c-53aabcbdae58
3586,375,0,"2021-10-09 01:00:10",b0133260-4937-4640-8d9f-8238e90b00e3
3587,114,1,"2021-10-09 01:14:07",f79efba6-3a9d-4062-be03-df6681b82f01
3588,365,0,"2021-10-09 01:28:05",b635ebe1-5c2a-4f39-b4a5-57189b42b1f7
3589,36,-1,"2021-10-09 01:41:50","50b6de40-3c3d-4709-8066-9d0f1fe66277"
